policy,step,drone,target_id,target_type,target_life,target_score,estimated_distance,goal_x,goal_y,active
random,57,5,0,2,1,2,15.402422608521455,30.465121117302886,36.574300050177186,True
random,58,0,0,2,1,2,12.796715509862176,30.461680535112233,36.58213366631531,True
random,58,1,3,1,2,5,6.550327150803566,45.69682257802145,23.25371542759529,True
random,58,2,4,1,2,5,6.110257645585361,40.369015833721235,32.44386339655231,True
random,58,3,2,3,1,1,12.154055371993966,35.12545201343221,36.63663710316992,True
random,58,4,4,1,2,5,4.688715999522447,40.369015833721235,32.44386339655231,True
random,58,5,2,3,1,1,11.91753173866653,35.12545201343221,36.63663710316992,True
random,59,0,0,2,1,2,12.360070741767464,30.45823995292158,36.58996728245343,True
random,59,1,1,2,1,2,20.38620005149138,24.73416510880807,39.45048183396285,True
random,59,2,1,2,1,2,20.579502529712656,24.73416510880807,39.45048183396285,True
random,59,3,3,1,2,5,5.469145592775154,45.69464422754425,23.260451917458294,True
random,59,4,4,1,2,5,4.250678755642269,40.36665234666806,32.45007795123523,True
random,59,5,3,1,2,5,5.699654949174459,45.69464422754425,23.260451917458294,True
random,60,0,0,2,1,2,11.923426992325247,30.454799370730928,36.59780089859155,True
random,60,1,2,3,1,1,10.857496279424575,35.12506027124152,36.6380664345202,True
random,60,2,4,1,2,5,5.379083025372963,40.36428885961489,32.45629250591815,True
random,60,3,3,1,2,5,5.018619053525244,45.69246587706706,23.2671884073213,True
random,60,4,4,1,2,5,3.812642295896801,40.36428885961489,32.45629250591815,True
random,60,5,3,1,2,5,5.24909385314187,45.69246587706706,23.2671884073213,True
random,61,0,0,2,1,2,11.486784298190585,30.451358788540276,36.60563451472967,True
random,61,1,1,2,1,2,19.54722385529796,24.729605807920052,39.469061472281474,True
random,61,2,1,2,1,2,19.863155251539045,24.729605807920052,39.469061472281474,True
random,61,3,1,2,1,2,21.930750676291257,24.729605807920052,39.469061472281474,True
random,61,4,1,2,1,2,19.022432998843207,24.729605807920052,39.469061472281474,True
random,61,5,1,2,1,2,21.704727975124275,24.729605807920052,39.469061472281474,True
random,62,0,3,1,2,5,9.201971630294263,45.68810917611267,23.28066138704731,True
random,62,1,3,1,2,5,7.380003583416145,45.68810917611267,23.28066138704731,True
random,62,2,2,3,1,1,10.221142578565779,35.12466852905084,36.63949576587048,True
random,62,3,2,3,1,1,12.151622795387851,35.12466852905084,36.63949576587048,True
random,62,4,3,1,2,5,8.107797020849034,45.68810917611267,23.28066138704731,True
random,62,5,4,1,2,5,5.899154307315895,40.35956188550854,32.46872161528399,True
random,63,0,4,1,2,5,3.807186599876426,40.35719839845537,32.47493616996691,True
random,63,1,3,1,2,5,6.929689138835946,45.685930825635474,23.287397876910315,True
random,63,2,0,2,1,2,12.76885445744663,30.44447762415897,36.621301747005916,True
random,63,3,0,2,1,2,14.82239475055108,30.44447762415897,36.621301747005916,True
random,63,4,0,2,1,2,12.690987181638587,30.44447762415897,36.621301747005916,True
random,63,5,0,2,1,2,14.660418601371646,30.44447762415897,36.621301747005916,True
random,64,0,3,1,2,5,8.900145243272338,45.68375247515828,23.29413436677332,True
random,64,1,3,1,2,5,6.479377034935196,45.68375247515828,23.29413436677332,True
random,64,2,3,1,2,5,7.920540679632574,45.68375247515828,23.29413436677332,True
random,64,3,2,3,1,1,11.280371911894752,35.12427678686015,36.64092509722076,True
random,64,4,2,3,1,1,8.96819997635737,35.12427678686015,36.64092509722076,True
random,64,5,1,2,1,2,20.49797642392609,24.722766856588024,39.496930929759415,True
random,65,0,4,1,2,5,3.5620855959674462,40.35247142434902,32.48736527933275,True
random,65,1,0,2,1,2,14.238310676096562,30.437596459777666,36.63696897928216,True
random,65,2,3,1,2,5,7.470044254758951,45.681574124681084,23.300870856636326,True
random,65,3,4,1,2,5,4.956836334192067,40.35247142434902,32.48736527933275,True
random,65,4,4,1,2,5,2.866175089574899,40.35247142434902,32.48736527933275,True
random,65,5,4,1,2,5,4.808122676454648,40.35247142434902,32.48736527933275,True
random,66,0,2,3,1,1,8.450179165883958,35.123885044669464,36.64235442857104,True
random,66,1,3,1,2,5,6.46633481782619,45.67939577420389,23.30760734649933,True
random,66,2,1,2,1,2,19.490640573526328,24.718207555700005,39.51551056807804,True
random,66,3,3,1,2,5,6.637941521617141,45.67939577420389,23.30760734649933,True
random,66,4,2,3,1,1,8.200503625794784,35.123885044669464,36.64235442857104,True
random,66,5,3,1,2,5,6.811994145411464,45.67939577420389,23.30760734649933,True
random,67,0,4,1,2,5,2.837724947401609,40.34774445024267,32.49979438869859,True
random,67,1,4,1,2,5,5.49538823640826,40.34774445024267,32.49979438869859,True
random,67,2,4,1,2,5,4.356103687302135,40.34774445024267,32.49979438869859,True
random,67,3,4,1,2,5,4.8903939021895155,40.34774445024267,32.49979438869859,True
random,67,4,4,1,2,5,2.1360612316496,40.34774445024267,32.49979438869859,True
random,67,5,0,2,1,2,13.920999395294468,30.43071529539636,36.6526362115584,True
random,68,0,4,1,2,5,2.398271779353674,40.3453809631895,32.50600894338151,True
random,68,1,3,1,2,5,6.329643310983919,45.6750390732495,23.321080326225342,True
random,68,2,2,3,1,1,9.42807165616525,35.12349330247878,36.64378375992132,True
random,68,3,1,2,1,2,20.06512875929649,24.713648254811986,39.53409020639667,True
random,68,4,3,1,2,5,9.504189207790759,45.6750390732495,23.321080326225342,True
random,68,5,0,2,1,2,13.484177507766947,30.42727471320571,36.660469827696524,True
random,69,0,4,1,2,5,1.958827548386151,40.343017476136325,32.51222349806443,True
random,69,1,3,1,2,5,5.8791320324827145,45.672860722772306,23.327816816088347,True
random,69,2,4,1,2,5,3.57292361358167,40.343017476136325,32.51222349806443,True
random,69,3,4,1,2,5,4.150361249236776,40.343017476136325,32.51222349806443,True
random,69,4,3,1,2,5,9.053071483394817,45.672860722772306,23.327816816088347,True
random,69,5,4,1,2,5,4.112069526180595,40.343017476136325,32.51222349806443,True
random,70,0,4,1,2,5,1.5193945231918098,40.34065398908315,32.51843805274735,True
random,70,1,1,2,1,2,21.08558694025422,24.709088953923967,39.5526698447153,True
random,70,2,2,3,1,1,8.649426192303796,35.12310156028809,36.6452130912716,True
random,70,3,0,2,1,2,13.015743184686523,30.420393548824403,36.67613705997277,True
random,70,4,2,3,1,1,8.38346240718271,35.12310156028809,36.6452130912716,True
random,70,5,0,2,1,2,12.763121944588807,30.420393548824403,36.67613705997277,True
random,71,0,3,1,2,5,9.959632726084665,45.66850402181792,23.341289795814358,True
random,71,1,3,1,2,5,5.865970790695195,45.66850402181792,23.341289795814358,True
random,71,2,4,1,2,5,2.824313460552849,40.33829050202998,32.52465260743027,True
random,71,3,3,1,2,5,7.770723364963521,45.66850402181792,23.341289795814358,True
random,71,4,3,1,2,5,9.039498452275282,45.66850402181792,23.341289795814358,True
random,71,5,0,2,1,2,12.326200283104944,30.41695296663375,36.68397067611089,True
random,72,0,4,1,2,5,1.3903937697871789,40.335927014976804,32.53086716211319,True
random,72,1,3,1,2,5,5.415486581430589,45.66632567134072,23.348026285677363,True
random,72,2,1,2,1,2,17.708619861967396,24.704529653035948,39.571249483033924,True
random,72,3,2,3,1,1,9.678907282514611,35.122709818097405,36.64664242262188,True
random,72,4,4,1,2,5,2.378375499617959,40.335927014976804,32.53086716211319,True
random,72,5,2,3,1,1,8.630082822216632,35.122709818097405,36.64664242262188,True
random,73,0,4,1,2,5,0.9519579851336891,40.33356352792363,32.53708171679611,True
random,73,1,3,1,2,5,4.965005007966408,45.66414732086353,23.35476277554037,True
random,73,2,0,2,1,2,10.917696117738434,30.410071802252446,36.69963790838713,True
random,73,3,3,1,2,5,7.755025327689833,45.66414732086353,23.35476277554037,True
random,73,4,3,1,2,5,8.947847826832533,45.66414732086353,23.35476277554037,True
random,73,5,3,1,2,5,8.854267919636436,45.66414732086353,23.35476277554037,True
random,74,0,2,3,1,1,6.932936054324786,35.12231807590672,36.64807175397216,True
random,74,1,4,1,2,5,6.530817824923242,40.331200040870456,32.54329627147903,True
random,74,2,0,2,1,2,10.48055540501808,30.406631220061794,36.70747152452525,True
random,74,3,4,1,2,5,3.7672735080514643,40.331200040870456,32.54329627147903,True
random,74,4,1,2,1,2,18.508218948799193,24.69997035214793,39.58982912135255,True
random,74,5,1,2,1,2,18.245137750529477,24.69997035214793,39.58982912135255,True
random,75,0,2,3,1,1,6.489113672445768,35.122122204811376,36.6487864196473,True
random,75,1,3,1,2,5,4.88869498280737,45.65979061990914,23.36823575526638,True
random,75,2,3,1,2,5,10.34485158388685,45.65979061990914,23.36823575526638,True
random,75,3,4,1,2,5,3.3292859615956583,40.32883655381728,32.54951082616195,True
random,75,4,3,1,2,5,8.898772768987056,45.65979061990914,23.36823575526638,True
random,75,5,1,2,1,2,17.807754649957996,24.69769070170392,39.599118940511865,True
random,76,0,2,3,1,1,6.04529131647084,35.12192633371603,36.64950108532244,True
random,76,1,3,1,2,5,4.438047560533486,45.657612269431944,23.374972245129385,True
random,76,2,0,2,1,2,10.48542710407638,30.39975005568049,36.7231387568015,True
random,76,3,0,2,1,2,12.459738564223587,30.39975005568049,36.7231387568015,True
random,76,4,0,2,1,2,12.120864029983844,30.39975005568049,36.7231387568015,True
random,76,5,4,1,2,5,2.87864742423022,40.32647306676411,32.55572538084487,True
random,77,0,2,3,1,1,5.601468988374141,35.12173046262069,36.65021575099758,True
random,77,1,4,1,2,5,6.891632043795432,40.324109579710935,32.56193993552779,True
random,77,2,3,1,2,5,10.32311992076379,45.65543391895475,23.38170873499239,True
random,77,3,1,2,1,2,18.378381850845994,24.6931314008159,39.61769857883049,True
random,77,4,4,1,2,5,2.2150118929996063,40.324109579710935,32.56193993552779,True
random,77,5,1,2,1,2,17.31197056152053,24.6931314008159,39.61769857883049,True
random,78,0,3,1,2,5,11.885037641319432,45.653255568477555,23.388445224855396,True
random,78,1,0,2,1,2,15.909178243212668,30.392868891299184,36.73880598907774,True
random,78,2,0,2,1,2,10.49205190016919,30.392868891299184,36.73880598907774,True
random,78,3,0,2,1,2,11.585871408205714,30.392868891299184,36.73880598907774,True
random,78,4,3,1,2,5,9.190119540172425,45.653255568477555,23.388445224855396,True
random,78,5,0,2,1,2,10.530829571154687,30.392868891299184,36.73880598907774,True
random,79,0,2,3,1,1,5.590550679048817,35.12133872043,36.65164508234786,True
random,79,1,4,1,2,5,6.077488290647044,40.31938260560459,32.57436904489363,True
random,79,2,4,1,2,5,2.502821967849703,40.31938260560459,32.57436904489363,True
random,79,3,1,2,1,2,17.50366687464143,24.68857209992788,39.63627821714912,True
random,79,4,2,3,1,1,8.203221282225233,35.12133872043,36.65164508234786,True
random,79,5,2,3,1,1,6.759516208926341,35.12133872043,36.65164508234786,True
random,80,0,3,1,2,5,11.86068718104975,45.648898867523165,23.401918204581406,True
random,80,1,0,2,1,2,15.102926968213797,30.38598772691788,36.75447322135398,True
random,80,2,3,1,2,5,10.308371689336214,45.648898867523165,23.401918204581406,True
random,80,3,1,2,1,2,17.066051663656907,24.686292449483872,39.64556803630843,True
random,80,4,3,1,2,5,9.175428540403198,45.648898867523165,23.401918204581406,True
random,80,5,0,2,1,2,9.694971637407784,30.38598772691788,36.75447322135398,True
random,81,0,2,3,1,1,5.582276571323463,35.12094697823932,36.65307441369814,True
random,81,1,4,1,2,5,5.2763687673577335,40.31465563149824,32.58679815425947,True
random,81,2,3,1,2,5,9.85743068078583,45.64672051704597,23.40865469444441,True
random,81,3,2,3,1,1,6.844593060977193,35.12094697823932,36.65307441369814,True
random,81,4,4,1,2,5,2.174650524549307,40.31465563149824,32.58679815425947,True
random,81,5,0,2,1,2,9.257823186765103,30.382547144727226,36.762306837492105,True
random,82,0,1,2,1,2,15.59554097473191,24.681733148595853,39.66414767462706,True
random,82,1,3,1,2,5,6.041167603481881,45.644542166568776,23.415391184307417,True
random,82,2,1,2,1,2,17.375120412400484,24.681733148595853,39.66414767462706,True
random,82,3,1,2,1,2,16.23525765189487,24.681733148595853,39.66414767462706,True
random,82,4,3,1,2,5,9.093518828826017,45.644542166568776,23.415391184307417,True
random,82,5,1,2,1,2,15.175592000028722,24.681733148595853,39.66414767462706,True
random,83,0,0,2,1,2,8.773901951153768,30.37566598034592,36.77797406976835,True
random,83,1,2,3,1,1,11.327139534336023,35.12055523604863,36.65450374504842,True
random,83,2,2,3,1,1,7.1263210257954555,35.12055523604863,36.65450374504842,True
random,83,3,2,3,1,1,6.005918232061928,35.12055523604863,36.65450374504842,True
random,83,4,2,3,1,1,8.295010528782612,35.12055523604863,36.65450374504842,True
random,83,5,4,1,2,5,3.1356141116370826,40.30992865739189,32.59922726362531,True
random,84,0,1,2,1,2,14.718776088573016,24.677173847707834,39.68272731294569,True
random,84,1,1,2,1,2,20.642093801249597,24.677173847707834,39.68272731294569,True
random,84,2,1,2,1,2,16.541156813837997,24.677173847707834,39.68272731294569,True
random,84,3,4,1,2,5,2.450301066572331,40.30756517033872,32.60544181830823,True
random,84,4,3,1,2,5,9.076849713294825,45.64018546561439,23.428864164033428,True
random,84,5,3,1,2,5,11.739961426458816,45.64018546561439,23.428864164033428,True
random,85,0,4,1,2,5,2.884885695854647,40.305201683285546,32.61165637299115,True
random,85,1,4,1,2,5,4.508325902869394,40.305201683285546,32.61165637299115,True
random,85,2,4,1,2,5,2.2848754607350825,40.305201683285546,32.61165637299115,True
random,85,3,2,3,1,1,5.683137841113364,35.120163493857945,36.6559330763987,True
random,85,4,3,1,2,5,8.62565319796533,45.63800711513719,23.435600653896433,True
random,85,5,0,2,1,2,9.140484854749186,30.368784815964617,36.79364130204459,True
random,86,0,1,2,1,2,14.729677166186887,24.672614546819815,39.701306951264314,True
random,86,1,3,1,2,5,6.836356759113777,45.63582876466,23.44233714375944,True
random,86,2,4,1,2,5,1.8420338935724845,40.30283819623237,32.61787092767407,True
random,86,3,2,3,1,1,5.239390498909456,35.1199676227626,36.656647742073844,True
random,86,4,3,1,2,5,8.174457223125447,45.63582876466,23.44233714375944,True
random,86,5,1,2,1,2,15.066806013710146,24.672614546819815,39.701306951264314,True
random,87,0,1,2,1,2,14.291221357926167,24.670334896375806,39.71059677042363,True
random,87,1,4,1,2,5,4.47574071425044,40.3004747091792,32.62408548235699,True
random,87,2,4,1,2,5,1.3992184944110297,40.3004747091792,32.62408548235699,True
random,87,3,2,3,1,1,4.795643169317426,35.11977175166726,36.657362407748984,True
random,87,4,0,2,1,2,12.900583433372738,30.36190365158331,36.809308534320834,True
random,87,5,0,2,1,2,8.266599122744053,30.36190365158331,36.809308534320834,True
random,88,0,1,2,1,2,13.852769503294333,24.668055245931797,39.71988658958294,True
random,88,1,4,1,2,5,4.037916005304209,40.298111222126025,32.63030003703991,True
random,88,2,3,1,2,5,10.5658479465208,45.63147206370561,23.45581012348545,True
random,88,3,3,1,2,5,12.534332254499695,45.63147206370561,23.45581012348545,True
random,88,4,3,1,2,5,8.132222390942413,45.63147206370561,23.45581012348545,True
random,88,5,3,1,2,5,12.565199306942283,45.63147206370561,23.45581012348545,True
random,89,0,4,1,2,5,3.753513971654179,40.29574773507285,32.63651459172283,True
random,89,1,0,2,1,2,13.322345063531369,30.355022487202007,36.82497576659708,True
random,89,2,2,3,1,1,6.7942380877798945,35.11938000947657,36.658791739099264,True
random,89,3,0,2,1,2,8.579067124626286,30.355022487202007,36.82497576659708,True
random,89,4,4,1,2,5,3.1021743571534706,40.29574773507285,32.63651459172283,True
random,89,5,2,3,1,1,4.969269156180859,35.11938000947657,36.658791739099264,True
random,90,0,3,1,2,5,13.376672000061568,45.62711536275122,23.46928310321146,True
random,90,1,1,2,1,2,19.230383862751676,24.663495945043778,39.73846622790157,True
random,90,2,3,1,2,5,10.548288416822338,45.62711536275122,23.46928310321146,True
random,90,3,3,1,2,5,12.490009323291005,45.62711536275122,23.46928310321146,True
random,90,4,1,2,1,2,18.93669320813439,24.663495945043778,39.73846622790157,True
random,90,5,3,1,2,5,12.526624857593642,45.62711536275122,23.46928310321146,True
random,91,0,4,1,2,5,2.920019800841836,40.291020760966504,32.64894370108867,True
random,91,1,2,3,1,1,8.839478155511673,35.118988267285886,36.660221070449545,True
random,91,2,4,1,2,5,1.1235179205698997,40.291020760966504,32.64894370108867,True
random,91,3,2,3,1,1,4.843533287500031,35.118988267285886,36.660221070449545,True
random,91,4,1,2,1,2,18.498958376692556,24.661216294599768,39.74775604706088,True
random,91,5,2,3,1,1,4.947910079654258,35.118988267285886,36.660221070449545,True
random,92,0,0,2,1,2,8.334205690436644,30.34470074063005,36.84847661501144,True
random,92,1,3,1,2,5,8.458651695895252,45.62275866179683,23.48275608293747,True
random,92,2,3,1,2,5,10.281976193738034,45.62275866179683,23.48275608293747,True
